MAL_ID,Name,Score,Genres,Type,Episodes
8277,Hyakka Ryouran: Samurai Girls,6.76,"Action, Harem, Comedy, Ecchi, Samurai, School",TV,12
8278,Biohazard 4: Incubate,6.07,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",OVA,1
41051,Jie Yao,7.06,"Slice of Life, Comedy, Shounen Ai",ONA,13
41053,Dorohedoro: Ma no Omake,7.1,"Action, Comedy, Horror, Fantasy, Seinen",Special,6
8285,Ai no Senshi Rainbowman,6.27,"Action, Adventure, Mecha, Sci-Fi",TV,22
8287,SD Gundam Sangokuden Brave Battle Warriors,6.26,"Action, Historical, Mecha",TV,51
8290,Inmu Gakuen: Inmu ni Torawareta Bijin Shimai,6.1,Hentai,OVA,1
8291,Ojousama wa H ga Osuki: The Animation,7.13,Hentai,OVA,2
8292,Seitokaichou Hikaru,6.12,Hentai,OVA,1
41061,Heya Camp△: Sauna to Gohan to Sanrin Bike,7.56,"Slice of Life, Comedy",Special,1
8293,Gakuen Saimin Reido,6.66,Hentai,OVA,3
8294,Shinshou Genmukan,6.39,Hentai,OVA,4
41063,Mobile Suit Gundam G40,6.05,"Action, Sci-Fi, Mecha",ONA,1
8297,Planzet,5.51,"Action, Mecha, Sci-Fi",Movie,1
41068,Texhnolyze: Revisit,5.82,Sci-Fi,Special,1
8302,Ladies versus Butlers! Specials,6.37,"Ecchi, Seinen",Special,6
8304,Koutetsu Sangokushi Special,6.29,"Historical, Shounen",Special,1
41074,Digimon Adventure:,6.45,"Action, Adventure, Comedy, Fantasy, Kids",TV,66
41075,Code Geass: Hangyaku no Lelouch DVD Magazine Picture Drama,5.58,Comedy,Special,8
8310,Magic Kaito,7.77,"Adventure, Comedy, Romance, Shounen",Special,12
8311,Tegamibachi Reverse,7.72,"Adventure, Supernatural, Fantasy, Shounen",TV,25
8312,Piece,6.01,,Music,1
1652,Uchuu Senkan Yamato III,7.02,"Action, Military, Sci-Fi, Adventure, Space, Drama",TV,25
8314,Tentai Senshi Sunred: Short Corner,6.45,"Comedy, Parody, Seinen, Super Power",Special,4
41084,Made in Abyss: Retsujitsu no Ougonkyou,8.64,"Adventure, Drama, Fantasy, Mystery, Sci-Fi, Suspense",TV,12
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,7.39,"Comedy, Parody, School",Special,1
8324,Pelican Road Club Caroucha,5.61,"Drama, Romance, Shounen",OVA,1
41093,Yao Jing Zhong Zhi Shou Ce,6.5,"Action, Fantasy, Ecchi",ONA,14
41094,Xian Wang de Richang Shenghuo,7.32,"Adventure, Comedy, Fantasy",ONA,15
8331,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,7.48,"Police, Comedy, Mystery, Shounen",OVA,1
8332,Kudan,6.22,Fantasy,Movie,1
8333,Kodomo no Keijijougaku,5.5,Fantasy,ONA,1
41103,Koi to Yobu ni wa Kimochi Warui,7.14,"Comedy, Romance",TV,12
41105,Chihayafuru 3: Ima Hitotabi no,6.81,"Game, Slice of Life, Sports, Drama, School, Josei",Special,1
8337,Shoka,5.92,"Action, Fantasy, Historical",Special,1
8339,Kachou no Koi,6.08,"Boys Love, Comedy, Erotica",OVA,1
41109,Log Horizon: Entaku Houkai,7.06,"Action, Game, Adventure, Magic, Fantasy",TV,12
8348,Tengen Toppa Gurren Lagann: Parallel Works 2,6.89,Action,Music,7
41120,Fugou Keiji: Balance:Unlimited,7.52,"Mystery, Comedy, Police",TV,11
332,Dokidoki♡Densetsu: Mahoujin Guruguru,7.11,"Adventure, Comedy, Magic, Fantasy, Shounen",TV,38
41124,Zashiki Warashi no Tatami-chan,5.21,"Comedy, Horror, Supernatural",ONA,12
8358,Crayon Shin-chan Movie 01: Action Kamen vs. Haigure Maou,6.99,"Action, Adventure, Comedy, Seinen",Movie,1
8359,Crayon Shin-chan Movie 04: Henderland no Daibouken,7.3,"Adventure, Magic, Ecchi, Seinen",Movie,1
8360,Crayon Shin-chan Movie 06: Dengeki! Buta no Hizume Daisakusen,7.08,"Slice of Life, Comedy, Ecchi, School, Seinen",Movie,1
8361,Crayon Shin-chan Movie 07: Bakuhatsu! Onsen Wakuwaku Daikessen,6.78,"Slice of Life, Comedy, Ecchi, School, Seinen",Movie,1
8362,Crayon Shin-chan Movie 08: Arashi wo Yobu Jungle,7.33,"Action, Adventure, Comedy, Seinen",Movie,1
8363,Crayon Shin-chan Movie 11: Arashi wo Yobu Eikou no Yakiniku Road,7.22,"Action, Adventure, Comedy, Seinen",Movie,1
41132,Tokyo Autumn Session,7.51,,Music,1
1662,Space Fantasia 2001 Nights,6.24,"Drama, Sci-Fi, Seinen, Space",OVA,1
8366,Crayon Shin-chan Movie 14: Densetsu wo Yobu Odore! Amigo!,6.77,"Slice of Life, Comedy, Ecchi, School, Seinen",Movie,1
8367,Crayon Shin-chan Movie 16: Chou Arashi wo Yobu Kinpoko no Yuusha,6.85,"Comedy, Ecchi, School, Seinen, Slice of Life",Movie,1
8364,Crayon Shin-chan Movie 12: Arashi wo Yobu! Yuuhi no Kasukabe Boys,7.15,"Action, Adventure, Comedy, Historical, Fantasy, Seinen",Movie,1
8369,Crayon Shin-chan Movie 18: Chou Jikuu! Arashi wo Yobu Ora no Hanayome,7.44,"Sci-Fi, Adventure, Comedy, Seinen",Movie,1
8365,Crayon Shin-chan Movie 13: Densetsu wo Yobu Buriburi 3 Pun Dai Shingeki,6.65,"Comedy, Ecchi, School, Seinen, Slice of Life",Movie,1
8368,Crayon Shin-chan Movie 17: Otakebe! Kasukabe Yasei Oukoku,6.83,"Sci-Fi, Comedy, Seinen",Movie,1
41140,Princess Principal: Crown Handler Movie 2,7.71,"Action, Mystery",Movie,1
41141,Princess Principal: Crown Handler Movie 3,7.63,"Action, Mystery",Movie,1
1664,Babel Nisei (2001),5.68,"Action, Adventure, Supernatural, Mystery, Sci-Fi, Shounen",TV,13
8373,Shin Mitsubachi Maya no Bouken,6.47,"Adventure, Comedy",TV,52
8375,Chogattai Majutsu Robot Ginguiser,5.83,"Adventure, Mecha, Sci-Fi, Shounen",TV,26
41146,Kandagawa Jet Girls OVA,5.66,"Sports, Ecchi",OVA,1
1665,Babel Nisei (OVA),5.78,"Action, Sci-Fi, Mecha",OVA,4
333,Mama wa Shougaku 4 Nensei,7.43,"Comedy, Drama, Sci-Fi",TV,51
1666,Babel Nisei,6.28,"Sci-Fi, Adventure, Supernatural, Shounen",TV,39
1667,Barom One,5.06,"Action, Sci-Fi, Supernatural, Shounen",TV,13
8394,Cyborg 009 (TV),6.89,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,26
41164,Ruru-chan no Jisatsu Haishin,7.6,,Music,1
41167,Crescent Rise,6.86,,Music,1
41168,Nakitai Watashi wa Neko wo Kaburu,7.34,"Comedy, Supernatural, Drama, Romance, School",ONA,1
41169,Love Live! Superstar!!,7.94,Slice of Life,TV,12
41174,Watashi no Tenshi,6.83,,Music,1
8407,Sora no Otoshimono: Forte,7.44,"Comedy, Ecchi, Harem, Romance, Sci-Fi, Shounen, Supernatural",TV,12
8408,Durarara!! Specials,7.85,"Action, Comedy, Supernatural",Special,2
1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,6.28,"Action, Sci-Fi, Adventure",OVA,3
8410,Metal Fight Beyblade: Baku,6.99,"Adventure, Comedy, Sports",TV,51
41176,Hitchcock,7.25,,Music,1
8409,Marie & Gali ver. 2.0,6.08,Comedy,TV,30
41181,Dakara Boku wa Ongaku wo Yameta,7.09,Slice of Life,Music,1
1672,Bomberman B-Daman Bakugaiden,6.82,"Sci-Fi, Comedy, Shounen",TV,48
8416,Bonobono,5.89,Comedy,Movie,1
1673,Bomberman B-Daman Bakugaiden Victory,6.41,"Sci-Fi, Shounen",TV,50
41188,30-pun de Wakaru! Kore made no Love Live! Sunshine!!,6.25,"Music, School",ONA,2
8422,Vampire Knight: Gekiai no Portrait,6.76,"Comedy, Vampire, Shoujo",Special,1
8423,Ookiku Furikabutte: Natsu no Scorebook,7.12,"Comedy, Sports",OVA,2
8424,MM!,7.03,"Harem, Comedy, Ecchi, School",TV,12
8425,Gosick,8.04,"Mystery, Historical, Drama, Romance",TV,24
8426,Hourou Musuko,7.69,"Drama, Romance, School, Seinen, Slice of Life",TV,11
41195,Kokoro Yohou,7.62,Romance,Music,1
41194,Darwin's Game: Log Line,6.58,"Action, Mystery, Shounen",Special,1
32898,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - The Mayfly of Space 2,5.66,"Action, Space, Mecha",Special,1
34239,Mutsugo to Ouma no Monogatari,6.05,"Comedy, Parody, Sports",ONA,6
41191,Hikaru no Go Recaps,6.33,"Game, Supernatural, Shounen",Special,2
41200,Suketto Sanjou!! The Animation,6.81,Hentai,OVA,2
1676,Cosmo Warrior Zero,6.51,"Action, Adventure, Military, Sci-Fi, Space",TV,13
41202,"Kokoro Magic ""A to Z""",7.05,,Music,1
8431,Mahou no Star Magical Emi: Kumo Hikaru,6.2,"Comedy, Shoujo, Slice of Life",OVA,1
8438,Pokemon Ranger: Hikari no Kiseki,6.36,"Adventure, Comedy, Fantasy, Kids",Special,2
41206,Digimon Adventure: 20 Shuunen Memorial Story,6.74,"Adventure, Drama",ONA,5
8440,Black Lagoon Omake,6.76,Comedy,Special,7
41207,"Tenioha! 2: Limit Over - Mada Mada Ippai, Ecchi Shiyo? The Animation",6.93,Hentai,OVA,1
1677,Young Herlock wo Oe! Cosmo Warrior Zero Gaiden,6.21,"Military, Sci-Fi, Adventure, Space, Drama",Special,2
41211,Fukai ni Nemuru Oujo no Abaddon The Animation,5.7,Hentai,ONA,1
8443,Mahou no Star Magical Emi: Semishigure,6.13,"Comedy, Magic, Shoujo",OVA,1
8449,Togainu no Chi,6.23,"Action, Sci-Fi, Shounen Ai",TV,12
41217,Pianoman,6.3,"Music, Demons, Psychological, Fantasy",ONA,1
41219,Fanren Xiu Xian Chuan Zhi Fanren Feng Qi Tian Nan,7.5,"Action, Adventure, Historical, Fantasy",ONA,17
8450,Guskou Budori no Denki,6.24,Drama,Movie,1
41221,Liang Bu Yi,7.58,"Comedy, Romance",ONA,24
8451,Donguri to Yamaneko,5.81,Drama,OVA,1
8456,Queen's Blade: Utsukushiki Toushi-tachi,6.53,"Action, Adventure, Ecchi, Fantasy",OVA,6
8457,Yozakura Quartet: Hoshi no Umi,7.38,"Action, Magic, Comedy, Super Power, Supernatural, Shounen",OVA,3
41226,Uzaki-chan wa Asobitai!,6.99,"Slice of Life, Comedy, Romance, Ecchi",TV,12
41224,Bai Yao Pu,7.12,"Adventure, Fantasy, Mystery, Supernatural",ONA,12
8460,Mirai Nikki OVA,7.18,"Action, Shounen, Supernatural",OVA,1
336,Ginyuu Mokushiroku Meine Liebe,6.42,"Fantasy, Shoujo",TV,13
8464,Pants no Ana: Mambo de Ganbo!,4.33,"Comedy, Ecchi, School",OVA,1
8465,Ichiban Ushiro no Daimaou Specials,6.67,"Comedy, Ecchi, Fantasy, Magic, Shounen",Special,6
41236,Chiisana Tsubomi no Sono Oku ni...,6.54,Hentai,OVA,4
1683,Di Gi Charat Nyo,7.07,"Comedy, Fantasy, Sci-Fi",TV,104
8475,Asura,6.99,"Drama, Historical",Movie,1
8476,Otome Youkai Zakuro,7.43,"Demons, Historical, Military, Romance, Seinen, Supernatural",TV,13
8479,Hetalia World Series,7.44,"Comedy, Historical, Parody",ONA,48
8481,"""Bungaku Shoujo"" Memoire",7.24,"Drama, Romance, School",OVA,3
8486,Kihei Senki Legacies,4.35,"Fantasy, Mecha",ONA,1
8487,Onigamiden,6.48,"Action, Demons, Supernatural",Movie,1
8490,Digimon Adventure 3D: Digimon Grand Prix!,5.69,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Movie,1
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,6.0,"Action, Adventure, Fantasy, Kids, Supernatural",Movie,1
41260,Yarichin Kateikyoushi Netori Houkoku,7.1,Hentai,OVA,2
41261,Ane wa Yanmama Junyuu-chuu,7.76,Hentai,OVA,2
8493,Gegege no Kitarou: Kitarou no Yuurei Densha,5.75,"Adventure, Super Power, Demons, Supernatural",Movie,1
8496,Neko Neko Fantasia,6.22,Comedy,OVA,1
41265,Mars Red,6.59,"Action, Supernatural",TV,13
41266,Bessatsu Olympia Kyklos,6.95,"Slice of Life, Comedy, Historical, Sports, Seinen",TV,24
8500,Haguregumo,6.03,"Comedy, Historical, Samurai, Seinen",Movie,1
8503,Fushigi Mahou Fun Fun Pharmacy,7.32,"Kids, Magic",TV,48
41271,Koisuru Asteroid: Furikaeri - KiraKira Special!,6.07,"Slice of Life, Comedy, School",Special,1
8507,Ikkitousen: Xtreme Xecutor Specials,6.52,"Comedy, Ecchi",Special,6
8514,Break Blade 2: Ketsubetsu no Michi,7.71,"Action, Fantasy, Mecha, Military, Shounen",Movie,1
41283,Cardfight!! Vanguard Gaiden: If,6.49,"Action, Game, Adventure, Comedy, Parody, Demons",TV,25
8516,Baka to Test to Shoukanjuu Ni!,7.67,"Comedy, Romance, School, Super Power",TV,13
41285,"Hatena☆Illusion: Koi to Mahou no Illusion de, Muchuu Sasechaimasu! Special",5.58,"Comedy, Supernatural, Romance, Ecchi",Special,1
8518,Mai-Otome Special: Otome no Inori,6.27,"School, Slice of Life",Special,1
41290,Saezuru Tori wa Habatakanai: Don't Stay Gold,7.29,"Boys Love, Drama",OVA,1
8525,Kami nomi zo Shiru Sekai,7.65,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12
8526,Honey Tokyo,5.55,Sci-Fi,ONA,1
41296,Valhait Rising: Kandou e.,5.72,"Action, Adventure, Fantasy, Game",ONA,1
41298,Go for 2020,5.9,"Drama, Sports",ONA,1
8532,"Katekyo Hitman Reborn! Vongola Family Soutoujou! Vongola Shiki Shuugakuryokou, Kuru!!",7.53,"Comedy, Shounen",ONA,1
8533,Hana no Kage,5.78,"Demons, Drama, Historical, Romance",ONA,1
8536,Fortune Arterial: Akai Yakusoku,6.67,"Comedy, Romance, School, Supernatural, Vampire",TV,12
41306,JoJo no Kimyou na Bouken: Phantom Blood Pilot,6.56,"Action, Supernatural",Special,1
41307,Tokyo 7th Sisters: Bokura wa Aozora ni Naru,6.45,"Comedy, Slice of Life",Movie,1
8538,Gokujou!! Mecha Mote Iinchou Second Collection,6.23,"Comedy, Romance, School, Shoujo",TV,51
8539,Toilet no Hanako-san,6.23,Horror,Movie,1
8542,Shin Ace wo Nerae!,6.9,"Drama, Romance, School, Shoujo, Sports",TV,25
41312,Kami-tachi ni Hirowareta Otoko,6.98,"Adventure, Slice of Life, Magic, Fantasy",TV,12
8546,"Dr. Slump Movie 02: ""Hoyoyo!"" Uchuu Daibouken",6.38,"Comedy, Sci-Fi, Shounen",Movie,1
8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,6.11,"Comedy, Sci-Fi, Shounen",Movie,1
8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,6.01,"Comedy, Sci-Fi, Shounen",Movie,1
41317,Shoujo☆Kageki Revue Starlight Re LIVE 1st Anniversary PV,6.28,Music,ONA,1
8550,Dr. Slump Movie 10: Arale no Bikkuriman,6.05,"Comedy, Sci-Fi, Shounen",Movie,1
41319,A song for You! You? You!!,7.03,,Music,1
8551,Dr. Slump Movie 11: Dr. Mashirito & Abale-chan,5.97,"Comedy, Sci-Fi, Shounen",Movie,1
8553,Time Bokan Series: Time Patroltai Otasukeman,6.47,"Action, Adventure, Comedy, Sci-Fi",TV,53
8554,Hashire Melos (1981),5.4,"Historical, Drama",Special,1
8557,Shinryaku! Ika Musume,7.41,"Comedy, Shounen, Slice of Life",TV,12
8560,"Kyou, Koi wo Hajimemasu",6.45,"Romance, School, Shoujo",OVA,2
41332,Ore no Yubi de Midarero.: Heitengo Futarikiri no Salon de...,6.08,"Ecchi, Romance",TV,8
41339,Blue: Line Step Brush,5.8,"Slice of Life, Drama",ONA,1
41340,Uchida Shungicu no Noroi no One-Piece,5.78,"Horror, Romance, Shoujo",Special,1
41341,Sword Art Online: Alicization - War of Underworld Recap,6.9,"Action, Game, Adventure, Romance, Fantasy",Special,1
41345,Noblesse,6.89,"Action, Supernatural, Vampire, School",TV,13
8577,Aki-Sora: Yume no Naka,5.98,"Romance, Ecchi, Seinen",OVA,2
8584,Future War 198X-nen,5.99,"Military, Drama",Movie,1
41353,The God of High School,7.07,"Action, Sci-Fi, Adventure, Comedy, Supernatural, Martial Arts, Fantasy",TV,13
41360,ARP Backstage Pass: Celebrate Good Time - Short Stories,5.34,"Music, Comedy",Special,1
41361,Eiga Daisuki Pompo-san,8.13,"Comedy, Drama",Movie,1
41364,One Room Third Season,6.43,Slice of Life,TV,12
8598,Yuki,6.0,"Adventure, Demons, Fantasy",Movie,1
8599,Mayoi Neko Overrun! Specials,6.66,"Comedy, Ecchi",Special,6
41372,Senyoku no Sigrdrifa,6.45,"Action, Military",TV,12
8609,Detective Conan OVA 10: Kid in Trap Island,7.76,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1
41379,Kimi wa Kanata,5.9,"Drama, Fantasy",Movie,1
41380,100-man no Inochi no Ue ni Ore wa Tatteiru,6.51,"Action, Game, Drama, Fantasy, Shounen",TV,12
41381,Garugaku.: Sei Girls Square Gakuin,5.67,,TV,50
8619,Ladies versus Butlers! Tokuten Disc Music Clip,5.79,"Ecchi, Music",Special,1
41389,Tonikaku Kawaii,7.87,"Comedy, Romance, Shounen",TV,12
41392,Urasekai Picnic,6.63,"Sci-Fi, Adventure, Mystery, Fantasy, Shoujo Ai",TV,12
8624,Digimon Xros Wars,6.68,"Action, Adventure, Comedy, Fantasy, Shounen",TV,30
8626,Good Morning,6.63,Slice of Life,Music,1
41396,Yuutousei Ayaka no Uraomote,6.64,Hentai,OVA,2
8630,Hidan no Aria,6.79,"Action, Comedy, Romance, School",TV,12
41399,Katarina Nounai Kaigi,5.69,Comedy,ONA,26
8631,YanYan Machiko,5.39,"Slice of Life, Comedy",ONA,11
8632,Chuuzumou,6.53,Comedy,Movie,1
41402,Mairimashita! Iruma-kun 2nd Season,8.04,"Comedy, Fantasy",TV,21
8634,Koisuru Boukun,6.92,"Boys Love, Comedy, Erotica",OVA,2
41401,TV Yarou Nanaana: Kaibutsu Kraken wo Oe!,5.91,"Adventure, Comedy",TV,24
8635,Shin Koihime†Musou: Live Revolution,6.51,"Ecchi, Music",OVA,1
41405,Bakugan: Armored Alliance,5.65,"Action, Fantasy, Game",TV,52
41409,Wushen Zhuzai,7.38,"Action, Drama, Fantasy",ONA,496
8643,Asatte Dance,5.24,"Ecchi, Comedy, Romance, Drama, Seinen",OVA,2
8646,44-hiki no Neko,4.57,,Music,1
8647,Self-Portrait,4.67,"Comedy, Demons",Special,1
8648,Break Blade Picture Drama,6.55,"Comedy, Fantasy",Special,6
8652,Arbeit Shiyo!!,6.03,Hentai,OVA,3
41421,Kyouryuu Shoujo Gauko 2nd Season,6.27,"Comedy, Super Power",ONA,19
8654,I☆Can,5.74,Hentai,OVA,3
8655,Bijukubo,6.41,Hentai,OVA,2
8663,Yokoo's 3 Animation Films,4.36,"Psychological, Romance",OVA,3
8664,"Slime Boukenki: Umi da, Yeah!",5.55,"Action, Adventure, Comedy, Fantasy, Game",Special,1
41433,Akudama Drive,7.59,"Action, Sci-Fi",TV,12
8666,Mazinkaiser SKL,7.04,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",OVA,3
8668,Seikon no Qwaser Picture Drama,5.94,Ecchi,Special,16
41439,Beyblade Burst Sparking,6.64,"Action, Sci-Fi, Adventure, Sports, Shounen",ONA,2
1724,Saint October,6.8,"Adventure, Fantasy",TV,26
8675,Seitokai Yakuindomo,7.55,"Comedy, School, Shounen, Slice of Life",TV,13
8676,Amagami SS,7.28,"Slice of Life, Comedy, Romance, School",TV,25
8677,Sangokushi (1985),6.21,Historical,Special,1
8678,Sangokushi II: Amakakeru Otoko-tachi,6.22,"Action, Historical",Special,1
1725,Keitai Shoujo,5.21,"Comedy, Romance, School, Drama",ONA,6
8682,Television,5.2,Horror,ONA,1
41454,Eizouken Mini Anime,5.53,Comedy,ONA,13
8687,Doraemon (2005),7.67,"Sci-Fi, Comedy, Kids, Shounen",TV,1
41456,"Sentouin, Hakenshimasu!",7.15,"Action, Comedy, Fantasy, Sci-Fi",TV,12
41457,86,8.29,"Action, Drama, Sci-Fi",TV,11
8689,Born by Myself,3.19,Avant Garde,ONA,1
34292,Kamigami no Ki,5.91,"Comedy, Historical, Supernatural",TV,17
41461,Date A Live IV,7.77,"Action, Fantasy, Romance, Sci-Fi",TV,12
41462,BanG Dream! Film Live 2nd Stage,7.9,"Drama, Music",Movie,1
41463,Dumbbell Nan Kilo Moteru?: Silverman-Gym Oni Tore Kouza,6.5,"Comedy, Ecchi",Special,2
1728,Super GALS! Kotobuki Ran,7.38,"Comedy, Slice of Life, Shoujo",TV,52
41466,Kyojinzoku no Hanayome,5.49,"Fantasy, Shounen Ai",TV,9
41467,Bleach: Sennen Kessen-hen,9.02,"Action, Adventure, Fantasy",TV,13
41468,Burn the Witch,7.13,"Action, Magic, Fantasy, Shounen",Movie,3
8701,Apartment!,5.37,"Slice of Life, Comedy",ONA,1
41471,Kiniro Mosaic: Thank You!!,7.56,Slice of Life,Movie,1
8705,Phantom: Requiem for the Phantom Picture Drama,6.5,Comedy,Special,9
8706,SOS TV Walpurgis Night Fever,5.35,"Comedy, Sci-Fi",ONA,11
8707,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,5.54,"Mecha, Sci-Fi",Movie,1
34295,Choboraunyopomi Gekijou Dai San Maku Ai Mai Mii: Surgical Friends,6.04,"Slice of Life, Comedy",TV,12
8709,Pokemon: Pikachu Koori no Daibouken,6.3,"Adventure, Comedy, Fantasy, Kids",Special,1
8710,SOS TV Walpurgis Night Fever Episode 0,5.25,"Comedy, Sci-Fi",Special,1
41480,Destiny Child,5.5,"Action, Demons, Magic, Supernatural",ONA,1
41487,Tensei shitara Slime Datta Ken 2nd Season Part 2,8.33,"Action, Adventure, Comedy, Fantasy",TV,12
41488,Tensura Nikki: Tensei shitara Slime Datta Ken,7.59,"Comedy, Fantasy",TV,12
41491,Nanatsu no Taizai: Fundo no Shinpan,6.58,"Action, Adventure, Supernatural, Magic, Fantasy, Shounen",TV,24
8726,Soredemo Machi wa Mawatteiru,7.45,"Slice of Life, Comedy, Seinen",TV,12
8728,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday,6.82,"Supernatural, School",Special,1
41497,Fate/Grand Order: Shuukyoku Tokuiten - Kani Jikan Shinden Solomon,7.76,"Action, Fantasy, Supernatural",Movie,1
41505,Pianoman Trailer,5.36,"Music, Psychological",ONA,1
8740,One Piece Film: Strong World Episode 0,7.93,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1
41511,Ma La Nu Pei,6.91,"Comedy, Romance",ONA,32
8743,Memory (ONA),6.11,"Drama, Military, Sci-Fi, Slice of Life",ONA,1
41512,Kutsujoku 2 The Animation,6.29,Hentai,OVA,2
41514,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu. 2,7.2,"Action, Adventure, Comedy, Fantasy",TV,12
8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,5.75,"Action, Demons, Supernatural, Fantasy",OVA,1
41520,Show by Rock!! Stars!!,7.15,"Music, Comedy",TV,12
41521,WIXOSS Diva(A)Live,5.59,"Game, Psychological",TV,12
34304,PriPara Movie: Mi~nna de Kagayake! Kirarin☆Star Live!,7.07,"Music, Slice of Life, School, Shoujo",Movie,1
8753,Ultraman Kids: Haha wo Tazunete 3000-man Kounen,6.12,"Kids, Space",TV,26
8756,Bishoujo Senshi Sailor Moon Memorial,7.38,"Demons, Magic, Romance, Shoujo",OVA,5
8754,Tales of the Abyss Special Fan Disc,6.48,"Comedy, Slice of Life",Special,2
41528,Xing Chen Bian: Yu Li Cang Hai,7.23,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",ONA,12
1741,Hit wo Nerae! Specials,5.43,"Comedy, Ecchi",Special,4
41530,Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya,6.98,"Drama, Fantasy, Suspense",TV,8
41531,Hataraku Saibou Black,6.61,"Action, Seinen",ONA,1
8763,Hajime Ningen Gyatoruz,6.49,"Comedy, Historical",TV,77
1742,Souryuuden,6.46,"Mystery, Super Power, Supernatural, Drama",OVA,12
8764,Hajime Ningen Gon,6.49,"Comedy, Historical",TV,39
8765,Futarigurashi,5.82,"Comedy, Ecchi, Romance",TV,36
8768,Hiyokoi,7.27,"Romance, School, Shoujo",Special,1
8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,6.95,"Slice of Life, Comedy",TV,12
8767,Shin Tenchi Muyou! Specials,6.7,"Comedy, Romance, Sci-Fi, Shounen",Special,6
34307,Ring ni Kakero 1 Pilot,5.96,"Action, Sports, Shounen",OVA,1
8774,3-tsu no Hanashi,4.7,"Kids, Fantasy",Special,1
41549,Majutsushi Orphen Hagure Tabi: Tennin no Isan,6.07,"Action, Adventure, Drama, Magic, Martial Arts, Fantasy",Special,1
8783,Nezha Nao Hai,6.4,Kids,Movie,1
1746,Zoids Fuzors,6.38,"Adventure, Mecha, Sci-Fi, Shounen",TV,26
41555,Aikatsu on Parade! (ONA),6.72,"Music, Slice of Life, School, Shoujo",ONA,6
41556,Maiko-san Chi no Makanai-san,7.04,"Gourmet, Slice of Life",TV,12
41558,Asatir: Mirai no Mukashi Banashi,6.03,Adventure,TV,13
8792,Madobe Nanami no Windows 7 de PC Jisaku Ouen Commercial!!,6.19,Comedy,OVA,1
8795,Panty & Stocking with Garterbelt,7.73,"Action, Comedy, Parody, Supernatural, Ecchi",TV,13
1748,Piyoko ni Omakase pyo!,6.55,"Comedy, Sci-Fi, Shounen",OVA,8
41564,Hentatsu (TV) Recap,5.14,"Adventure, Mystery",Special,1
41567,Isekai Quartet Movie: Another World,7.47,"Comedy, Fantasy",Movie,1
8800,Senkou no Night Raid Specials,6.82,"Action, Historical, Military, Super Power",Special,3
41568,ARP Backstage Pass Special,5.74,Music,Special,1
34314,Crayon Shin-chan Gaiden: Omocha Wars,6.64,"Action, Comedy, Ecchi, Seinen",ONA,13
41573,Majutsushi Orphen Hagure Tabi: Kimluck-hen,6.2,"Action, Adventure, Drama, Magic, Martial Arts, Fantasy",TV,11
