MAL_ID,Name,Score,Genres,Type,Episodes,Studios,Source,Rating,Premiered,Creator
28691,Kemurigusa Monogatari,5.0,Comedy,Movie,1.0,"Kyoto Animation, Sunrise",Original,G - All Ages,Spring 1926,Oofuji Noburou
28695,Nonsense Monogatari Dai Ippen: Sarugashima,5.05,Adventure,Movie,1.0,Hal Film Maker,Original,G - All Ages,Winter 1931,Masaoka Kenzou
28701,Fate/stay night: Unlimited Blade Works 2nd Season,8.32,"Action, Fantasy, Magic, Supernatural",TV,13.0,ufotable,Visual novel,R - 17+ (violence & profanity),Spring 2015,Nasu Kinoko
28713,Isuca: Gokuraku,6.24,"Comedy, Ecchi, Romance, Seinen, Supernatural",OVA,1.0,Arms,Manga,R+ - Mild Nudity,Summer 2015,Takahashi Osamu
28717,Luigi's Toy Adventure,5.68,Adventure,ONA,1.0,Kyoto Animation,Game,G - All Ages,Winter 2014,Miyamoto Shigeru
28723,Aikatsu!: Dai Starmiya Ichigo Matsuri Zenyasai!!,6.57,"Music, School, Shoujo",Special,1.0,Sunrise,Original,PG - Children,Fall 2014,Kimura Ryuuichi
28725,Kokoro ga Sakebitagatterunda.,7.81,"Drama, Romance, School",Movie,1.0,A-1 Pictures,Original,PG-13 - Teens 13 or older,Fall 2015,Nagai Tatsuyuki
28733,Ginga Tetsudou 999 (ONA),6.09,"Sci-Fi, Adventure, Space, Drama",ONA,6.0,Toei Animation,Manga,G - All Ages,Fall 2002,Matsumoto Leiji
28735,Shouwa Genroku Rakugo Shinjuu,8.56,"Drama, Historical, Josei",TV,13.0,Studio Deen,Manga,PG-13 - Teens 13 or older,Winter 2016,Kumota Haruko
28755,Boruto: Naruto the Movie,7.39,"Action, Comedy, Martial Arts, Shounen, Super Power",Movie,1.0,Studio Pierrot,Manga,PG-13 - Teens 13 or older,Summer 2015,Kishimoto Masashi
28761,00:08,4.92,Dementia,Movie,1.0,Madhouse,Original,G - All Ages,Summer 2014,Kubo Yuutarou
28765,The Baby Birds of Norman McLaren,5.21,Music,Movie,1.0,J.C.Staff,Music,G - All Ages,Spring 2014,Mizue Mirai
28771,Yu☆Gi☆Oh! The Dark Side of Dimensions,7.51,"Game, Adventure, Shounen",Movie,1.0,Gallop,Manga,PG - Children,Spring 2016,Takahashi Kazuki
28775,White Fantasy,5.58,"Fantasy, Sports",Special,1.0,Seven Arcs Pictures,Original,G - All Ages,Winter 2014,Rabbit MACHINE
28791,Gunslinger Stratos The Animation,6.05,"Action, Sci-Fi",TV,12.0,A-1 Pictures,Game,PG-13 - Teens 13 or older,Spring 2015,Ezaki Shinpei
28805,Bakemono no Ko,8.24,"Adventure, Supernatural",Movie,1.0,Studio Chizu,Original,PG-13 - Teens 13 or older,Summer 2015,Hosoda Mamoru
28811,Last Exile: Doyou no Asa,5.59,"Comedy, Parody, Sci-Fi",Special,3.0,A-1 Pictures,Original,G - All Ages,Winter 2011,Gonzo
28813,Bamboo Blade: Fanfu-Fufe-Fo,5.52,"Comedy, Parody",Special,2.0,AIC ASTA,Manga,G - All Ages,Spring 2008,Totsuka Masahiro
28815,Bamboo Blade: CM Fanfu-Fufe-Fo,5.63,"Comedy, Parody, Sci-Fi",Special,24.0,TMS Entertainment,Original,G - All Ages,Summer 2008,Totsuka Masahiro
28817,Mikagura Gakuen Kumikyoku (TV),6.67,"Action, Comedy, School, Shoujo Ai",TV,12.0,Doga Kobo,Light novel,PG-13 - Teens 13 or older,Spring 2015,Last Note.
28819,Okusama ga Seitokaichou!,6.57,"Comedy, Ecchi, Romance, School, Shounen",TV,12.0,Seven,Manga,R+ - Mild Nudity,Summer 2015,Nakata Yumi
28825,Himouto! Umaru-chan,7.1,"Comedy, School, Seinen, Slice of Life",TV,12.0,Doga Kobo,Manga,PG-13 - Teens 13 or older,Summer 2015,SankakuHead
28831,Anomalies,4.39,Psychological,Special,1.0,J.C.Staff,Original,G - All Ages,Fall 2013,Wada Atsushi
28833,Chain Chronicle: Haecceitas no Hikari,6.55,"Action, Adventure, Fantasy, Magic",TV,12.0,"Telecom Animation Film, Graphinica",Game,PG-13 - Teens 13 or older,Winter 2017,Kudou Masashi
28835,Tesagure! Bukatsumono Spin-off Purupurun Sharumu to Asobou,6.87,"Parody, School, Slice of Life",TV,12.0,Yaoyorozu,Original,PG-13 - Teens 13 or older,Spring 2015,Ishidate Koutarou
28841,"Wake Up, Girls! Seishun no Kage",7.17,"Drama, Music",Movie,1.0,"Ordet, Millepensee",Original,PG-13 - Teens 13 or older,Fall 2015,Yamamoto Yutaka
28843,Watashi no Kao,4.13,"Dementia, Horror",Movie,1.0,MAPPA,Original,PG-13 - Teens 13 or older,Summer 2005,Kurosaka Keita
28851,Koe no Katachi,8.93,"Drama, School, Shounen",Movie,1.0,Kyoto Animation,Manga,PG-13 - Teens 13 or older,Fall 2016,Ooima Yoshitoki
28853,Pokemon: Pikachu to Pokemon Ongakutai,6.21,"Adventure, Kids, Fantasy",Movie,1.0,OLM,Game,PG - Children,Summer 2015,Tajiri Satoshi
28861,Takamiya Nasuno Desu!: Teekyuu Spin-off,6.4,"Slice of Life, Comedy, Shounen",TV,12.0,Millepensee,Manga,PG-13 - Teens 13 or older,Spring 2015,Terada Tsugeo
28869,Kaitou Joker 2nd Season,7.25,"Adventure, Comedy, Mystery, Shounen",TV,13.0,Shin-Ei Animation,Manga,PG - Children,Spring 2015,Takahashi Hideyasu
28881,New Initial D Movie: Legend 2 - Tousou,7.8,"Cars, Seinen, Sports",Movie,1.0,"SANZIGEN, LIDENFILMS",Manga,PG-13 - Teens 13 or older,Spring 2015,Shigeno Shuuichi
28883,Hidan no Aria AA,6.22,"Action, School, Shoujo Ai",TV,12.0,Doga Kobo,Manga,PG-13 - Teens 13 or older,Fall 2015,Akamatsu Chuugaku
28891,Haikyuu!! Second Season,8.63,"Comedy, Sports, Drama, School, Shounen",TV,25.0,Production I.G,Manga,PG-13 - Teens 13 or older,Fall 2015,Furudate Haruichi
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",7.68,"Action, Adventure, Fantasy, Military",TV,12.0,A-1 Pictures,Light novel,R - 17+ (violence & profanity),Summer 2015,Yanai Takumi
28911,Hidamari Sketch Recap,6.33,"Slice of Life, Comedy, School",Special,1.0,Shaft,4-koma manga,PG-13 - Teens 13 or older,Summer 2008,Aoki Ume
28913,Hidamari Sketch x 365 Recap,6.17,"Slice of Life, Comedy, School",Special,1.0,Shaft,4-koma manga,PG-13 - Teens 13 or older,Winter 2009,Aoki Ume
28915,Hidamari Sketch x ☆☆☆ Recap,6.25,"Slice of Life, Comedy, School",Special,1.0,Shaft,4-koma manga,PG-13 - Teens 13 or older,Fall 2012,Aoki Ume
28925,Youkai Watch: Best 10,5.65,"Kids, Comedy, Supernatural",Special,1.0,OLM,Game,G - All Ages,Winter 2014,Hino Akihiro
28927,Owari no Seraph: Nagoya Kessen-hen,7.62,"Action, Military, Supernatural, Drama, Vampire, Shounen",TV,12.0,Wit Studio,Manga,R - 17+ (violence & profanity),Fall 2015,Kagami Takaya
28929,Vampire Holmes,3.3,"Mystery, Comedy, Supernatural",TV,12.0,Studio! Cucuri,Game,PG-13 - Teens 13 or older,Spring 2015,Sena Yoshinobu
28951,Beluga,4.47,"Dementia, Horror",Movie,1.0,Imagin,Original,R - 17+ (violence & profanity),Summer 2011,Hashimoto Shin
28953,Sougiya to Inu,5.02,"Dementia, Horror",Movie,1.0,Shaft,Original,G - All Ages,Spring 2010,Hashimoto Shin
28957,Mushishi Zoku Shou: Suzu no Shizuku,8.59,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",Movie,1.0,Artland,Manga,PG-13 - Teens 13 or older,Spring 2015,Urushibara Yuki
28959,Kizuna (Special),5.73,"Slice of Life, Romance, Drama",Special,1.0,Seven Arcs,Original,G - All Ages,Spring 2012,Tekken
28963,Nekota no Koto ga Kininatte Shikatanai.,5.93,"School, Shoujo",Special,1.0,Toei Animation,Manga,G - All Ages,Spring 2015,Oouta Rie
28977,Gintama°,9.06,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,51.0,Bandai Namco Pictures,Manga,PG-13 - Teens 13 or older,Spring 2015,Sorachi Hideaki
28979,To LOVE-Ru Darkness 2nd,7.43,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen",TV,12.0,Xebec,Manga,R+ - Mild Nudity,Summer 2015,Hasemi Saki
28981,Ame-iro Cocoa,4.72,"Comedy, Slice of Life",TV,12.0,EMT Squared,Manga,PG-13 - Teens 13 or older,Spring 2015,Mochizuki Tomomi
28987,Kamakura,5.29,"Music, Dementia",Movie,1.0,Studio Deen,Original,G - All Ages,Fall 2013,Mizushiri Yoriko
28989,Maku,5.22,"Music, Dementia",Movie,1.0,Toei Animation,Original,G - All Ages,Summer 2014,Mizushiri Yoriko
28991,Ninja & Soldier,5.67,Psychological,Movie,1.0,Studio Hokiboshi,Original,G - All Ages,Summer 2012,Hirabayashi Isamu
28993,Hand Soap,4.79,"Dementia, Psychological",Movie,1.0,Production IMS,Original,R+ - Mild Nudity,Fall 2008,Oyama Kei
28999,Charlotte,7.75,"Drama, School, Super Power",TV,13.0,P.A. Works,Original,PG-13 - Teens 13 or older,Summer 2015,Maeda Jun
29017,Wooser no Sono Higurashi: Mugen-hen,6.53,"Comedy, Fantasy, Slice of Life",TV,13.0,SANZIGEN,Web manga,G - All Ages,Summer 2015,Usa Yoshiki
29027,Shinmai Maou no Testament: Toujou Basara no Hard Sweet na Nichijou,6.91,"Action, Demons, Ecchi, Fantasy, Harem, Romance",OVA,1.0,Production IMS,Light novel,R+ - Mild Nudity,Summer 2015,Uesu Tetsuto
29035,Robot Girls Z Plus,6.32,"Comedy, Mecha, Parody",ONA,6.0,Toei Animation,Original,PG-13 - Teens 13 or older,Spring 2015,Nagai Go
29067,Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me,7.31,"Comedy, Romance, Seinen, Slice of Life",TV,13.0,Seven,4-koma manga,PG-13 - Teens 13 or older,Spring 2015,Cool-kyou Shinja
29087,Wangpai Yushi,6.43,"Comedy, Fantasy, School, Shounen, Supernatural",ONA,39.0,Haoliners Animation League,Manga,PG-13 - Teens 13 or older,Summer 2014,Tong Yao
29089,Yaoguai Mingdan,6.8,"Action, Comedy, Fantasy, Romance",ONA,18.0,Haoliners Animation League,Web manga,PG-13 - Teens 13 or older,Winter 2014,Tang Renjia
29093,Grisaia no Meikyuu: Caprice no Mayu 0,7.83,Drama,Special,1.0,8bit,Visual novel,R+ - Mild Nudity,Spring 2015,Front Wing
29095,Grisaia no Rakuen,7.75,"Drama, Harem, Psychological, Romance",TV,10.0,8bit,Visual novel,R+ - Mild Nudity,Spring 2015,Front Wing
29101,Grisaia no Kajitsu Specials,6.9,Ecchi,Special,6.0,8bit,Visual novel,R+ - Mild Nudity,Winter 2014,Front Wing
29129,Ookami Shoujo to Kuro Ouji Recap,6.81,"Comedy, Romance, School, Shoujo",Special,1.0,TYO Animations,Manga,PG-13 - Teens 13 or older,Winter 2014,Hatta Ayuko
29135,Chiisana Teien,5.94,"Adventure, Fantasy",Movie,1.0,Tatsunoko Production,Manga,G - All Ages,Winter 2014,Saitou Shunsuke
29163,Sore ga Seiyuu!,7.04,"Slice of Life, Comedy",TV,13.0,Gonzo,Web manga,PG-13 - Teens 13 or older,Summer 2015,Asano Masumi
29173,Tensai Banpaku Opening,5.15,Dementia,ONA,1.0,"AIC, animate Film",Original,G - All Ages,Winter 2014,Mizue Mirai
29223,Aldnoah.Zero Extra Archives,6.6,"Action, Sci-Fi, Mecha",Special,1.0,"A-1 Pictures, TROYCA",Original,R - 17+ (violence & profanity),Winter 2015,Aketagawa Jin
29231,Fushigiboshi no☆Futagohime Gyu! Recap,6.42,"Comedy, Magic, Shoujo",OVA,1.0,Production IMS,Manga,G - All Ages,Summer 2006,Koumoto Shougo
29233,Ninja Hattori-kun Plus Perman: Ninja Kaijuu Jippou tai Miracle Tamago,5.95,"Adventure, Martial Arts, Comedy, Super Power, Sci-Fi",Movie,1.0,Shin-Ei Animation,Original,G - All Ages,Spring 1985,Fujiko Fujio (A)
29235,Ninja Hattori-kun Plus Perman: Chounouryoku Wars,5.97,"Adventure, Martial Arts, Super Power",Movie,1.0,Shin-Ei Animation,Manga,PG - Children,Spring 1984,Sasagawa Hiroshi
29255,Koukaku Kidoutai Arise [.jp],6.25,Action,Special,1.0,Production I.G,Manga,R - 17+ (violence & profanity),Fall 2013,Shirow Masamune
29301,Kurage no Shokudou,6.22,"Slice of Life, Drama",OVA,1.0,Zexcs,Light novel,PG-13 - Teens 13 or older,Spring 2016,Taniguchi Hiromi
29311,Shousei Shikisai Gensou,4.33,Music,Movie,1.0,GoHands,Original,G - All Ages,Summer 2014,Yamamura Koji
29317,Saenai Heroine no Sodatekata: Ai to Seishun no Service-kai,7.08,"Harem, Comedy, Romance, Ecchi",Special,1.0,A-1 Pictures,Light novel,PG-13 - Teens 13 or older,Winter 2015,Maruto Fumiaki
29323,"Oyaji no, Imo no Kamisama.",5.74,Slice of Life,Special,1.0,J.C.Staff,Other,G - All Ages,Winter 2014,Satou Yoshiharu
29325,Koukaku Kidoutai Arise: Alternative Architecture,7.23,"Sci-Fi, Police, Psychological, Mecha",TV,10.0,Production I.G,Manga,R - 17+ (violence & profanity),Spring 2015,Shirow Masamune
29409,Juu-nin no Chiisa na Indian,5.05,"Music, Kids",Movie,1.0,Studio Deen,Book,G - All Ages,Spring 1968,Okamoto Tadanari
29411,12-gatsu no Uta,4.43,"Music, Kids",Movie,1.0,Tokyo Kids,Other,G - All Ages,Winter 1971,Okamoto Tadanari
29413,Dog Days Recap,6.42,"Action, Adventure, Fantasy, Magic",Special,1.0,Seven Arcs,Manga,PG-13 - Teens 13 or older,Winter 2015,Tsuzuki Masaki
29419,Pokemon XY: New Year's Eve 2014 Super Mega Special,6.32,"Action, Adventure, Comedy, Fantasy, Kids",Special,1.0,OLM,Manga,PG - Children,Winter 2014,Tajiri Satoshi
29437,Detective Conan: Happy New Year Special,6.99,"Action, Police, Comedy, Mystery, Shounen",Special,1.0,TMS Entertainment,Manga,PG-13 - Teens 13 or older,Winter 2015,Aoyama Gosho
29481,Kakinoki Mokkii,5.34,"Fantasy, Kids",Special,1.0,Group TAC,Original,G - All Ages,Summer 2008,Yokosuka Reiko
29511,Ongaku Shoujo,6.19,"Music, Slice of Life",Movie,1.0,Studio Deen,Original,PG-13 - Teens 13 or older,Spring 2015,Ishigura Kenichi
29513,Aki no Kanade,6.94,"Slice of Life, Music, School",Movie,1.0,J.C.Staff,Original,PG-13 - Teens 13 or older,Spring 2015,Suzuki Youhei
29515,Happy ComeCome,5.35,"Slice of Life, Comedy, Sci-Fi",Movie,1.0,SynergySP,Original,G - All Ages,Spring 2015,Suda Yumiko
29517,Kumi to Tulip,5.94,"Kids, Sci-Fi",Movie,1.0,Tezuka Productions,Original,G - All Ages,Spring 2015,Tezuka Makoto
29551,Kanimanji Engi,5.29,Fantasy,Movie,1.0,Haoliners Animation League,Other,G - All Ages,Fall 1925,Kimura Hakuzan
29555,Kinken Chochiku Shiobara Tasuke,4.99,Historical,Movie,1.0,Toei Animation,Other,G - All Ages,Winter 1925,Kimura Hakuzan
29557,Okuni no Tame ni,5.02,"Military, Historical",Movie,1.0,Kyoto Animation,Original,G - All Ages,Spring 1928,Kimura Hakuzan
29583,Kuroko no Basket: Oshaberi Demo Shimasen ka,7.22,"Comedy, Sports, School, Shounen",Special,1.0,Production I.G,Manga,PG-13 - Teens 13 or older,Winter 2014,Fujimaki Tadatoshi
29585,Chikotan,5.44,"Music, Psychological",Movie,1.0,Kinema Citrus,Original,G - All Ages,Fall 1971,Okamoto Tadanari
29587,Home My Home,5.17,"Music, Kids",Movie,1.0,"Gainax, Production I.G",Original,G - All Ages,Winter 1970,Okamoto Tadanari
29589,Denpa Kyoushi (TV),6.87,"Comedy, Romance, School, Shounen",TV,24.0,A-1 Pictures,Manga,PG-13 - Teens 13 or older,Spring 2015,Azuma Takeshi
29597,Hana,4.35,Comedy,Movie,1.0,"Plus Heads, Studio Crocodile",Original,G - All Ages,Summer 1967,Kuri Youji
29605,Double Hard,6.01,"Action, Martial Arts",ONA,26.0,Next Media Animation,Manga,PG-13 - Teens 13 or older,Fall 2013,Konno Naoki
29609,Chinka,5.0,Action,Special,1.0,Sunrise,Original,G - All Ages,Spring 2010,Higashi Junichi
29611,Pa-Pa-Pa the ★ Movie: Perman - Tako de Pon! Ashi wa Pon!,6.46,"Kids, Adventure, Comedy, Super Power",Movie,1.0,Shin-Ei Animation,Manga,PG - Children,Spring 2004,Fujiko Fujio F.
29613,Perman: Birdman ga Yatte Kita!!,5.87,"Kids, Adventure, Comedy, Super Power",Movie,1.0,Shin-Ei Animation,Original,PG - Children,Spring 1983,Suzuki Shinichi
29617,Good-by Elvis and USA,3.01,"Dementia, Music",Movie,1.0,J.C.Staff,Original,R+ - Mild Nudity,Fall 1971,Tanaami Keiichi
29619,Good-by Marilyn,3.61,"Dementia, Music",Movie,1.0,8bit,Original,R+ - Mild Nudity,Fall 1971,Tanaami Keiichi
29623,Jiaoao de Jiangjun,5.38,Drama,Movie,1.0,Studio Deen,Original,G - All Ages,Spring 1956,Te Wei
29629,Coffee Break,4.82,Dementia,Movie,1.0,Science SARU,Original,G - All Ages,Spring 1977,Furukawa Taku
29633,Kiseki,4.58,"Music, Dementia",Movie,1.0,Ascension,Original,G - All Ages,Summer 1963,Kuri Youji
29635,Otoko to Onna to Inu,4.61,"Comedy, Romance",Movie,1.0,Kanaban Graphics,Original,G - All Ages,Spring 1964,Kuri Youji
29637,Samurai,4.55,"Drama, Romance",Movie,1.0,Gathering,Original,G - All Ages,Fall 1965,Kuri Youji
29645,Jikan,4.74,Dementia,Movie,1.0,Sunrise,Original,G - All Ages,Summer 1963,Manabe Hiroshi
29649,Tsuiseki,4.78,Dementia,Movie,1.0,Brain's Base,Original,G - All Ages,Summer 1966,Manabe Hiroshi
29657,Stone,4.79,Dementia,Movie,1.0,White Fox,Original,G - All Ages,Fall 1975,Aihara Nobuhiro
29661,Karma,4.86,Dementia,Movie,1.0,Production Reed,Original,G - All Ages,Winter 1977,Aihara Nobuhiro
29665,Genei Toshi,4.82,Dementia,Movie,1.0,Sunrise,Original,G - All Ages,Fall 1967,Shimamura Tatsuo
29673,Shin Tenchi Souzou,4.95,Comedy,Movie,1.0,Studio Deen,Original,G - All Ages,Winter 1970,Tsukioka Sadao
29675,Sarasoujuu no Hana no Iro,5.12,Drama,Movie,1.0,Nomad,Original,R+ - Mild Nudity,Winter 1971,Tsukioka Sadao
29677,Kage,5.17,"Drama, Historical",Movie,1.0,David Production,Original,G - All Ages,Winter 1967,Hayashi Seiichi
29679,Ki Renka,4.97,"Demons, Drama",Movie,1.0,Studio Deen,Original,G - All Ages,Spring 1971,Hayashi Seiichi
29681,Odoroki Ban,4.72,Dementia,Movie,1.0,Arms,Original,G - All Ages,Fall 1975,Furukawa Taku
29687,Duel Masters VSR,5.37,"Action, Adventure, Comedy, Shounen",TV,51.0,Ascension,Original,PG-13 - Teens 13 or older,Spring 2015,Matsumoto Shigenobu
29697,Tennis no Ouji-sama: Message in a Bottle,6.58,"Comedy, Sports, School, Shounen",Special,1.0,Production I.G,Manga,PG-13 - Teens 13 or older,Winter 2009,Konomi Takeshi
29701,Ni-hiki no Sanma (1968),4.99,Comedy,Movie,1.0,Studio Colorido,Original,G - All Ages,Fall 1968,Kuri Youji
29715,Nar Doma,5.55,Comedy,TV,26.0,Kachidoki Studio,Web manga,PG-13 - Teens 13 or older,Spring 2015,Kome to Kaite Meter
29722,"Eikoku Ikka, Nihon wo Taberu",6.26,"Comedy, Slice of Life",TV,24.0,Fanworks,Book,G - All Ages,Spring 2015,Rareko
29739,Yatterman x Toshiba,4.94,Comedy,Special,1.0,OLM,Original,G - All Ages,Spring 2008,Yoshida Tatsuo
29755,Haikyuu!! Movie 1: Owari to Hajimari,8.02,"Comedy, Sports, Drama, School, Shounen",Movie,1.0,Production I.G,Manga,PG-13 - Teens 13 or older,Summer 2015,Furudate Haruichi
29756,Sinbad: Soratobu Hime to Himitsu no Shima,6.17,Adventure,Movie,1.0,Nippon Animation,Original,G - All Ages,Summer 2015,Miyashita Shinpei
29758,Taboo Tattoo,5.74,"Action, Mystery, Comedy, Super Power, Supernatural, Martial Arts, Seinen",TV,12.0,J.C.Staff,Manga,R - 17+ (violence & profanity),Summer 2016,Shinjirou
29764,Blend,4.72,"Music, Dementia",Movie,1.0,Studio Pierrot,Original,G - All Ages,Winter 2009,Mizue Mirai
29766,Playground,4.91,Dementia,Movie,1.0,Studio 4°C,Original,G - All Ages,Spring 2010,Mizue Mirai
29768,Fantastic Cell,4.79,Dementia,Movie,1.0,TMS Entertainment,Original,G - All Ages,Spring 2003,Mizue Mirai
29771,Recorder,4.98,"Dementia, Music",Movie,1.0,Studio Pierrot,Original,G - All Ages,Winter 2006,Katou Ryuu
29772,Calm,5.68,"Dementia, Music",Movie,1.0,Toei Animation,Original,G - All Ages,Winter 2007,Katou Ryuu
29777,Baka Baka Baka na Sekai,4.22,"Military, Comedy, Dementia",Movie,1.0,SILVER LINK.,Original,G - All Ages,Fall 1968,Kuri Youji
29782,Malay Oki Kaisen,5.0,"Historical, Military",Movie,1.0,Production I.G,Original,G - All Ages,Fall 1943,Oofuji Noburou
29785,Jitsu wa Watashi wa,6.84,"Comedy, Supernatural, Romance, Vampire, Fantasy, School, Shounen",TV,13.0,"TMS Entertainment, 3xCube",Manga,PG-13 - Teens 13 or older,Summer 2015,Masuda Eiji
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,7.23,"Comedy, Ecchi, School",TV,12.0,J.C.Staff,Light novel,R+ - Mild Nudity,Summer 2015,Akagi Hirotaka
29787,Gochuumon wa Usagi Desu ka??,7.77,"Slice of Life, Comedy",TV,12.0,"Kinema Citrus, White Fox",4-koma manga,PG-13 - Teens 13 or older,Fall 2015,Koi
29791,Are wa Dare?,5.33,Kids,Movie,1.0,Madhouse,Original,G - All Ages,Fall 1976,Higashi Kunpei
29793,Chikara Bashi,5.4,Kids,Movie,1.0,Bones,Original,G - All Ages,Fall 1976,Okamoto Tadanari
29803,Overlord,7.91,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13.0,Madhouse,Light novel,R - 17+ (violence & profanity),Summer 2015,Maruyama Kugane
29820,Channel 5.5 4th Season,5.36,"Parody, Comedy",ONA,4.0,DLE,Original,PG-13 - Teens 13 or older,Fall 2014,FROGMAN
29821,Channel 5.5,5.23,"Parody, Comedy",ONA,4.0,DLE,Original,PG-13 - Teens 13 or older,Winter 2014,FROGMAN
29822,Channel 5.5 2nd Season,5.02,"Parody, Comedy",ONA,4.0,DLE,Original,PG-13 - Teens 13 or older,Spring 2014,Shirow Masamune
29823,Channel 5.5 3rd Season,5.63,"Parody, Comedy",ONA,4.0,DLE,Original,PG-13 - Teens 13 or older,Summer 2014,FROGMAN
29825,Onnanoko tte.,5.43,"Slice of Life, Comedy, Shoujo",Special,4.0,Shaft,Manga,G - All Ages,Winter 2015,Kanahei
29829,Tamayura: Sotsugyou Shashin Part 2 - Hibiki,7.77,"Comedy, Drama, Slice of Life",Movie,1.0,TYO Animations,Original,G - All Ages,Summer 2015,Satou Junichi
29830,Tamayura: Sotsugyou Shashin Part 3 - Akogare,7.82,"Comedy, Drama, Slice of Life",Movie,1.0,TYO Animations,Original,G - All Ages,Fall 2015,Satou Junichi
29831,Tamayura: Sotsugyou Shashin Part 4 - Ashita,8.12,"Comedy, Drama, Slice of Life",Movie,1.0,TYO Animations,Original,G - All Ages,Spring 2016,Satou Junichi
29834,Moshidora Recap,5.83,"Drama, Sports",Special,1.0,Production I.G,Original,PG-13 - Teens 13 or older,Summer 2011,Hamana Takayuki
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice & Fiction",5.92,"Police, Supernatural, Mystery",Special,1.0,Doga Kobo,Light novel,PG-13 - Teens 13 or older,Winter 2009,Kakinouchi Narumi
29853,Girls & Panzer Heartful Tank Disc: Fushou Akiyama Yukari no Sensha Kouza,6.81,"Military, School",Special,2.0,Sunrise,Original,PG-13 - Teens 13 or older,Fall 2013,Mizushima Tsutomu
29854,Ushio to Tora (TV),7.57,"Action, Adventure, Comedy, Demons, Shounen, Supernatural",TV,26.0,"MAPPA, Studio VOLN",Manga,PG-13 - Teens 13 or older,Summer 2015,Fujita Kazuhiro
29855,Meiji Tokyo Renka Movie 1: Yumihari no Serenade,6.65,"Fantasy, Harem, Romance, Shoujo",Movie,1.0,Studio Deen,Game,PG-13 - Teens 13 or older,Summer 2015,Uozumi Yukiko
29861,Channel 5.5 3rd Season Prologue,5.21,Comedy,ONA,1.0,DLE,Original,PG-13 - Teens 13 or older,Summer 2014,Shirow Masamune
29862,Channel 5.5 4th Season Prologue,5.17,Comedy,ONA,1.0,DLE,Original,PG-13 - Teens 13 or older,Fall 2014,FROGMAN
29863,Anata wo Zutto Aishiteru,6.33,"Adventure, Kids, Fantasy",Movie,1.0,Nippon Animation,Picture book,G - All Ages,Summer 2015,Miyanishi Tatsuya
29865,BAR Kiraware Yasai,4.94,Comedy,TV,13.0,Gathering,4-koma manga,G - All Ages,Spring 2015,Mankyuu
29868,Go! Princess Precure Movie: Go! Go!! Gouka 3-bondate!!!,6.72,"Kids, Magic, Fantasy, Shoujo",Movie,1.0,Toei Animation,Original,G - All Ages,Fall 2015,Zako Akifumi
29870,Kagami,5.17,Romance,Movie,1.0,Gathering,Original,G - All Ages,Fall 1960,Okamoto Tadanari
29876,Chu Feng: B.E.E,5.85,"Action, Sci-Fi, Comedy, Romance, Fantasy, Mecha, School",ONA,6.0,Haoliners Animation League,Manga,R - 17+ (violence & profanity),Summer 2015,Sun Heng
